gene,mirna
4066,1294
3469,1294
2855,1294
2708,1294
2214,1294
1791,1294
1338,1294
498,1294
1039,1294
1039,1294
1039,1294
6711,1294
7370,1294
6162,1294
4627,1294
4627,1294
4054,1294
2518,1294
118,1294
636,1294
7068,1294
4224,1294
2353,1294
5101,1294
5736,1294
6813,1294
1963,1294
4636,1294
1056,1294
870,1294
1917,1294
4356,1294
1802,1294
1739,1294
3624,1294
6730,1294
2538,1294
297,1294
5394,1294
1361,1294
1159,1294
972,1294
2267,1294
2638,1294
6339,1294
7362,1294
2303,1294
6769,1294
3761,1294
822,1295
3800,1295
7002,1295
7002,1295
3847,1295
3292,1295
3292,1295
1039,1295
4284,1295
224,1295
224,1295
224,1295
224,1295
224,1295
224,1295
224,1295
6479,1295
3791,1295
7413,1295
6760,1295
6760,1295
6760,1295
6760,1295
6760,1295
6951,1295
6951,1295
5998,1295
1259,1295
1259,1295
434,1295
434,1295
3325,1295
3325,1295
3325,1295
3325,1295
908,1295
3941,1295
5885,1295
2950,1295
3978,1295
3978,1295
3978,1295
2617,1295
5655,1295
3233,1295
2311,1295
1157,1295
5769,1295
95,1295
4938,1295
3386,1295
2670,1295
4803,1295
6480,1295
6306,1295
6306,1295
5965,1295
5965,1295
5346,1295
5346,1295
5061,1295
5045,1295
5045,1295
4743,1295
4743,1295
4594,1295
1268,1295
1268,1295
1268,1295
1268,1295
1268,1295
100,1295
100,1295
100,1295
3397,1295
3397,1295
3397,1295
3397,1295
3397,1295
3397,1295
3397,1295
3397,1295
3397,1295
507,1295
6387,1295
1300,1295
1300,1295
1300,1295
2445,1295
2445,1295
4436,1295
4436,1295
4102,1295
3156,1295
4394,1295
5572,1295
5572,1295
5458,1295
5458,1295
7019,1295
5396,1295
5396,1295
1418,1295
2438,1295
1530,1295
619,1295
4213,1295
6040,1295
5739,1295
2383,1295
483,1295
6538,1295
1214,1295
4178,1295
6793,1295
1823,1295
1787,1295
1787,1295
6547,1295
6547,1295
4723,1295
5902,1295
3469,1295
863,1295
2925,1295
2144,1295
1874,1295
7461,1295
7461,1295
7359,1295
5932,1295
1297,1295
4392,1295
3194,1295
1296,1295
3617,1295
1484,1295
5564,1295
4654,1295
4654,1295
4654,1295
4654,1295
615,1295
615,1295
615,1295
615,1295
7030,1295
7030,1295
7030,1295
7030,1295
4499,1295
7335,1295
3574,1295
6553,1295
6553,1295
2095,1295
6113,1295
7490,1295
3403,1295
301,1295
787,1295
5642,1295
1187,1295
5817,1295
1141,1295
6235,1295
6161,1295
4764,1295
4087,1295
3165,1295
2562,1295
481,1295
385,1295
5810,1295
5810,1295
5620,1295
5620,1295
2770,1295
6923,1295
1460,1295
6555,1295
6473,1295
3781,1295
3605,1295
7197,1295
2260,1295
7370,1295
4636,1295
3570,1295
7263,1295
4598,1295
4028,1295
2369,1295
5122,1295
5964,1295
5220,1295
7044,1295
2655,1295
4440,1295
2975,1295
193,1295
2368,1295
2711,1295
3921,1295
5135,1295
984,1295
1001,1295
2741,1295
3045,1295
5652,1295
6854,1295
1128,1295
2394,1295
3679,1295
2293,1296
5761,1296
106,1296
106,1296
106,1296
5614,1296
6599,1296
6599,1296
2601,1296
2601,1296
4357,1296
4357,1296
4357,1296
2499,1296
794,1296
1039,1296
1039,1296
1039,1296
2597,1296
1424,1296
1424,1296
5084,1296
5084,1296
5084,1296
4284,1296
4926,1296
4926,1296
4926,1296
1001,1296
1001,1296
1001,1296
3800,1296
658,1296
6646,1296
6646,1296
6646,1296
3376,1296
1115,1296
1115,1296
4120,1296
6421,1296
3156,1296
3156,1296
6824,1296
4021,1296
5943,1296
5038,1296
5555,1296
2656,1296
2656,1296
2397,1296
4594,1296
7227,1296
3491,1296
2950,1296
2980,1296
4103,1296
4317,1296
7283,1296
5130,1296
3682,1296
3682,1296
3682,1296
3682,1296
271,1296
2270,1296
2270,1296
1827,1296
3426,1296
1314,1296
5615,1296
5615,1296
5615,1296
5615,1296
5615,1296
5615,1296
7346,1296
7006,1296
7006,1296
7006,1296
7006,1296
7006,1296
7006,1296
3397,1296
3397,1296
3397,1296
3397,1296
3397,1296
3397,1296
3397,1296
7509,1296
6667,1296
6667,1296
6667,1296
1447,1296
1447,1296
1447,1296
1447,1296
1300,1296
1300,1296
1300,1296
1257,1296
1257,1296
1257,1296
1257,1296
5342,1296
5342,1296
4723,1296
4723,1296
4723,1296
7461,1296
484,1296
5877,1296
5877,1296
7351,1296
7351,1296
5738,1296
6625,1296
6625,1296
3345,1296
3144,1296
2731,1296
2731,1296
2113,1296
1652,1296
1652,1296
4959,1296
2287,1296
3711,1296
4173,1296
3120,1296
6793,1296
6456,1296
3716,1296
3716,1296
6117,1296
6117,1296
4210,1296
6473,1296
5014,1296
4024,1296
3694,1296
3677,1296
3220,1296
685,1296
3654,1296
5890,1296
5237,1296
3248,1296
3617,1296
5516,1296
3605,1296
1683,1296
3968,1296
4356,1296
424,1296
5007,1296
6205,1296
6384,1296
6302,1296
4467,1296
5213,1296
5641,1296
1183,1296
1265,1296
5881,1296
224,1296
7237,1296
2293,1297
5761,1297
106,1297
106,1297
106,1297
5614,1297
6599,1297
6599,1297
2601,1297
2601,1297
4357,1297
4357,1297
4357,1297
2499,1297
794,1297
1039,1297
1039,1297
1039,1297
2597,1297
1424,1297
1424,1297
5084,1297
5084,1297
5084,1297
4284,1297
4926,1297
4926,1297
4926,1297
1001,1297
1001,1297
1001,1297
3800,1297
658,1297
6646,1297
6646,1297
6646,1297
3376,1297
1115,1297
1115,1297
4120,1297
6421,1297
3156,1297
3156,1297
6824,1297
4021,1297
5943,1297
5038,1297
5555,1297
2656,1297
2656,1297
2397,1297
4594,1297
7227,1297
3491,1297
2950,1297
2980,1297
4103,1297
4317,1297
7283,1297
5130,1297
3682,1297
3682,1297
3682,1297
3682,1297
271,1297
2270,1297
2270,1297
1827,1297
3426,1297
1314,1297
5615,1297
5615,1297
5615,1297
5615,1297
5615,1297
5615,1297
7346,1297
7006,1297
7006,1297
7006,1297
7006,1297
7006,1297
7006,1297
3397,1297
3397,1297
3397,1297
3397,1297
3397,1297
3397,1297
3397,1297
7509,1297
6667,1297
6667,1297
6667,1297
1447,1297
1447,1297
1447,1297
1447,1297
1300,1297
1300,1297
1300,1297
1257,1297
1257,1297
1257,1297
1257,1297
5342,1297
5342,1297
4723,1297
4723,1297
4723,1297
7461,1297
484,1297
5877,1297
5877,1297
7351,1297
7351,1297
5738,1297
6625,1297
6625,1297
3345,1297
3144,1297
2731,1297
2731,1297
2113,1297
1652,1297
1652,1297
4959,1297
2287,1297
3711,1297
4173,1297
3120,1297
6793,1297
6456,1297
3716,1297
3716,1297
6117,1297
6117,1297
4210,1297
6473,1297
5014,1297
4024,1297
3694,1297
3677,1297
3220,1297
685,1297
3654,1297
5890,1297
5237,1297
3248,1297
3617,1297
5516,1297
3605,1297
1683,1297
3968,1297
4356,1297
424,1297
5007,1297
6205,1297
6384,1297
6302,1297
4467,1297
5213,1297
5641,1297
1183,1297
1265,1297
5881,1297
224,1297
7237,1297
3847,1298
2601,1298
2601,1298
2601,1298
2601,1298
2601,1298
3292,1298
3292,1298
4284,1298
908,1298
434,1298
434,1298
3978,1298
3978,1298
3300,1298
1369,1298
2617,1298
5655,1298
3233,1298
2311,1298
3252,1298
3252,1298
5890,1298
5119,1298
1157,1298
5769,1298
6891,1298
95,1298
3849,1298
2960,1298
6684,1298
4938,1298
3386,1298
2670,1298
7002,1298
7002,1298
6480,1298
6480,1298
5965,1298
5965,1298
4594,1298
3327,1298
1268,1298
1268,1298
1268,1298
1268,1298
1268,1298
2499,1298
6760,1298
6760,1298
6760,1298
6760,1298
6760,1298
3256,1298
507,1298
3721,1298
1300,1298
1300,1298
1300,1298
2445,1298
2445,1298
4436,1298
4436,1298
5820,1298
5820,1298
5820,1298
3156,1298
4394,1298
5572,1298
5572,1298
3288,1298
2438,1298
1530,1298
7525,1298
4213,1298
6347,1298
6250,1298
3028,1298
2271,1298
2176,1298
6538,1298
4178,1298
6793,1298
2057,1298
1787,1298
1787,1298
7285,1298
5943,1298
5902,1298
5077,1298
1030,1298
863,1298
6479,1298
2925,1298
2144,1298
1874,1298
7359,1298
7195,1298
4893,1298
4211,1298
3194,1298
3617,1298
1843,1298
6130,1298
5564,1298
615,1298
615,1298
615,1298
615,1298
4637,1298
7030,1298
7030,1298
7030,1298
7030,1298
3574,1298
5053,1298
6520,1298
301,1298
6973,1298
1068,1298
2757,1298
5455,1298
4906,1298
3605,1298
3107,1298
129,1298
2934,1298
1265,1298
1459,1298
526,1298
2494,1298
4150,1298
3826,1298
309,1298
1187,1298
6963,1298
2770,1298
1460,1298
6473,1298
4805,1298
2298,1298
1735,1298
542,1298
3424,1298
6084,1298
4636,1298
3570,1298
7263,1298
4028,1298
2369,1298
6725,1298
5220,1298
2655,1298
5405,1298
1885,1298
2711,1298
5135,1298
854,1298
984,1298
1001,1298
1495,1298
3045,1298
3375,1298
5130,1298
5652,1298
5989,1298
7507,1298
2855,1298
3679,1298
4060,1298
2293,1299
5761,1299
106,1299
106,1299
106,1299
5614,1299
6599,1299
6599,1299
2601,1299
2601,1299
4357,1299
4357,1299
4357,1299
2499,1299
794,1299
1039,1299
1039,1299
1039,1299
2597,1299
1424,1299
1424,1299
5084,1299
5084,1299
5084,1299
4284,1299
4926,1299
4926,1299
4926,1299
1001,1299
1001,1299
1001,1299
3800,1299
658,1299
6646,1299
6646,1299
6646,1299
3376,1299
1115,1299
1115,1299
4120,1299
6421,1299
3156,1299
3156,1299
6824,1299
4021,1299
5943,1299
5038,1299
5555,1299
2656,1299
2656,1299
2397,1299
4594,1299
7227,1299
3491,1299
2950,1299
2980,1299
4103,1299
4317,1299
7283,1299
5130,1299
3682,1299
3682,1299
3682,1299
3682,1299
271,1299
2270,1299
2270,1299
1827,1299
3426,1299
1314,1299
5615,1299
5615,1299
5615,1299
5615,1299
5615,1299
5615,1299
7346,1299
7006,1299
7006,1299
7006,1299
7006,1299
7006,1299
7006,1299
3397,1299
3397,1299
3397,1299
3397,1299
3397,1299
3397,1299
3397,1299
7509,1299
6667,1299
6667,1299
6667,1299
1447,1299
1447,1299
1447,1299
1447,1299
1300,1299
1300,1299
1300,1299
1257,1299
1257,1299
1257,1299
1257,1299
5342,1299
5342,1299
4723,1299
4723,1299
4723,1299
7461,1299
484,1299
5877,1299
5877,1299
7351,1299
7351,1299
5738,1299
6625,1299
6625,1299
3345,1299
3144,1299
2731,1299
2731,1299
2113,1299
1652,1299
1652,1299
4959,1299
2287,1299
3711,1299
4173,1299
3120,1299
6793,1299
6456,1299
3716,1299
3716,1299
6117,1299
6117,1299
4210,1299
6473,1299
5014,1299
4024,1299
3694,1299
3677,1299
3220,1299
685,1299
3654,1299
5890,1299
5237,1299
3248,1299
3617,1299
5516,1299
3605,1299
1683,1299
3968,1299
4356,1299
424,1299
5007,1299
6205,1299
6384,1299
6302,1299
4467,1299
5213,1299
5641,1299
1183,1299
1265,1299
5881,1299
224,1299
7237,1299
1118,1300
1118,1300
2293,1300
2601,1300
2601,1300
4357,1300
4357,1300
4357,1300
2691,1300
2691,1300
2691,1300
794,1300
4827,1300
4827,1300
2597,1300
3220,1300
2499,1300
1001,1300
1001,1300
1001,1300
1001,1300
3800,1300
6480,1300
4926,1300
4926,1300
4021,1300
3168,1300
2980,1300
4317,1300
7047,1300
6702,1300
6646,1300
6646,1300
6646,1300
1260,1300
1260,1300
271,1300
2270,1300
2270,1300
4120,1300
3376,1300
1314,1300
7346,1300
4723,1300
4723,1300
4723,1300
7526,1300
106,1300
106,1300
106,1300
484,1300
7351,1300
7351,1300
7466,1300
5738,1300
6625,1300
6625,1300
6250,1300
5692,1300
2731,1300
2731,1300
2113,1300
1652,1300
1652,1300
4959,1300
2287,1300
3711,1300
6421,1300
6793,1300
3836,1300
3164,1300
1352,1300
1352,1300
4210,1300
4141,1300
5943,1300
1615,1300
1615,1300
685,1300
3654,1300
5890,1300
3248,1300
2500,1300
658,1300
2555,1300
5516,1300
1683,1300
1008,1300
3968,1300
1322,1300
1966,1300
1600,1300
5007,1300
3083,1300
2094,1300
843,1300
843,1300
5038,1300
6205,1300
7107,1300
6384,1300
6302,1300
4467,1300
1183,1300
1265,1300
4188,1300
224,1300
2293,1301
6479,1301
6479,1301
4609,1301
2601,1301
2601,1301
4357,1301
4357,1301
4357,1301
794,1301
794,1301
2597,1301
1001,1301
1001,1301
1001,1301
1001,1301
3800,1301
578,1301
578,1301
578,1301
5919,1301
5919,1301
5919,1301
5919,1301
6973,1301
767,1301
4926,1301
4926,1301
4926,1301
4021,1301
4066,1301
3491,1301
2980,1301
90,1301
1643,1301
4317,1301
2499,1301
2741,1301
4993,1301
5571,1301
6646,1301
6646,1301
6646,1301
5455,1301
2863,1301
2863,1301
2863,1301
2863,1301
2863,1301
483,1301
483,1301
483,1301
271,1301
2270,1301
2270,1301
4120,1301
3376,1301
1314,1301
7346,1301
1848,1301
1848,1301
1848,1301
1848,1301
100,1301
100,1301
106,1301
106,1301
106,1301
7351,1301
7351,1301
5738,1301
6625,1301
6625,1301
2731,1301
2731,1301
2113,1301
1652,1301
1652,1301
4959,1301
2287,1301
3711,1301
7200,1301
6421,1301
6793,1301
5038,1301
4210,1301
3220,1301
3183,1301
7345,1301
4969,1301
3149,1301
2298,1301
685,1301
3654,1301
5890,1301
3332,1301
3248,1301
1627,1301
1622,1301
658,1301
5516,1301
1683,1301
3968,1301
5156,1301
1600,1301
5007,1301
4353,1301
6205,1301
6384,1301
6302,1301
4467,1301
1183,1301
1265,1301
224,1301
3800,1302
7417,1302
6599,1302
6599,1302
1267,1302
1267,1302
1267,1302
1267,1302
1693,1302
1422,1302
6170,1302
3167,1302
3167,1302
2644,1302
4360,1302
6571,1302
3328,1302
3205,1302
7335,1302
7018,1302
6921,1302
3773,1302
3773,1302
3773,1302
2667,1302
2656,1302
1861,1302
1634,1302
1268,1302
1268,1302
1268,1302
1268,1302
1268,1302
2651,1302
2651,1302
2651,1302
4045,1302
3165,1302
3165,1302
3165,1302
3165,1302
3165,1302
5729,1302
5729,1302
5729,1302
7426,1302
3870,1302
4961,1302
4961,1302
4716,1302
937,1302
937,1302
6146,1302
6061,1302
6061,1302
5890,1302
5890,1302
3194,1302
3194,1302
7489,1302
7489,1302
5685,1302
4279,1302
1229,1302
1229,1302
389,1302
6339,1302
6339,1302
3781,1302
2101,1302
1671,1302
1464,1302
4988,1302
4218,1302
1730,1302
3429,1302
6479,1303
6479,1303
3325,1303
3325,1303
7416,1303
4609,1303
6393,1303
1956,1303
6599,1303
6599,1303
1168,1303
4827,1303
4827,1303
5084,1303
5084,1303
5084,1303
4284,1303
1229,1303
1229,1303
5237,1303
5564,1303
5564,1303
5564,1303
6533,1303
5038,1303
5555,1303
5555,1303
6973,1303
6973,1303
794,1303
1115,1303
1115,1303
2601,1303
2601,1303
3156,1303
3156,1303
5614,1303
4357,1303
3543,1303
3543,1303
5919,1303
1808,1303
984,1303
984,1303
3168,1303
3469,1303
3469,1303
5119,1303
2500,1303
2555,1303
3290,1303
3290,1303
3491,1303
2950,1303
336,1303
1643,1303
6146,1303
7018,1303
2817,1303
2817,1303
2817,1303
2817,1303
2817,1303
2817,1303
2741,1303
7283,1303
6057,1303
3752,1303
6702,1303
6164,1303
6164,1303
6164,1303
6164,1303
6164,1303
6164,1303
5965,1303
5910,1303
5428,1303
5428,1303
5428,1303
5428,1303
5428,1303
5428,1303
4374,1303
4374,1303
4374,1303
4374,1303
691,1303
691,1303
691,1303
691,1303
1019,1303
1827,1303
6915,1303
3426,1303
5615,1303
5615,1303
5615,1303
5615,1303
5615,1303
5615,1303
7006,1303
7006,1303
7006,1303
7006,1303
7006,1303
7006,1303
7509,1303
6667,1303
6667,1303
6667,1303
6339,1303
1848,1303
1848,1303
1848,1303
1848,1303
1447,1303
1447,1303
1447,1303
1447,1303
2075,1303
2075,1303
2075,1303
6351,1303
6351,1303
6351,1303
6351,1303
2569,1303
2569,1303
2569,1303
100,1303
100,1303
7461,1303
1999,1303
513,1303
5877,1303
5877,1303
7466,1303
6250,1303
5692,1303
5501,1303
4042,1303
3144,1303
2489,1303
2179,1303
2179,1303
813,1303
4173,1303
3424,1303
4536,1303
6673,1303
3716,1303
3716,1303
1352,1303
1352,1303
721,1303
721,1303
6117,1303
6117,1303
4086,1303
4086,1303
4141,1303
2042,1303
6761,1303
6473,1303
5014,1303
3183,1303
1905,1303
1615,1303
1615,1303
7345,1303
4969,1303
3940,1303
3149,1303
1233,1303
4829,1303
1627,1303
1622,1303
1450,1303
3617,1303
6077,1303
6077,1303
6077,1303
3605,1303
767,1303
490,1303
1260,1303
1895,1303
1895,1303
757,1303
4913,1303
59,1303
4758,1303
7208,1303
5619,1303
424,1303
4920,1303
3083,1303
2167,1303
843,1303
843,1303
5437,1303
7362,1303
7237,1303
1444,1304
1444,1304
3670,1304
2287,1304
1361,1304
3166,1304
1598,1304
4896,1304
1776,1304
6283,1304
6283,1304
6283,1304
6283,1304
6283,1304
750,1304
750,1304
513,1304
513,1304
513,1304
4252,1304
1861,1304
820,1304
6819,1304
1459,1304
1459,1304
1459,1304
5084,1304
2537,1304
2202,1304
2202,1304
2224,1304
6744,1304
2855,1304
2490,1304
3941,1304
3941,1304
3941,1304
6764,1304
275,1304
837,1304
1630,1304
1630,1304
1630,1304
1630,1304
157,1304
2558,1304
6014,1304
6429,1304
2461,1304
3991,1304
2571,1304
202,1304
3742,1304
3413,1304
129,1304
26,1304
2181,1304
1557,1304
6476,1304
3148,1304
495,1304
1254,1304
2161,1304
2323,1304
2328,1304
3156,1304
3169,1304
5701,1304
1813,1304
1813,1304
4369,1304
2293,1305
5761,1305
106,1305
106,1305
106,1305
5614,1305
6599,1305
6599,1305
2601,1305
2601,1305
4357,1305
4357,1305
4357,1305
2499,1305
794,1305
1039,1305
1039,1305
1039,1305
2597,1305
1424,1305
1424,1305
5084,1305
5084,1305
5084,1305
4284,1305
4926,1305
4926,1305
4926,1305
1001,1305
1001,1305
1001,1305
3800,1305
658,1305
6646,1305
6646,1305
6646,1305
3376,1305
1115,1305
1115,1305
4120,1305
6421,1305
3156,1305
3156,1305
6824,1305
4021,1305
5943,1305
5038,1305
5555,1305
2656,1305
2656,1305
2397,1305
4594,1305
7227,1305
3491,1305
2950,1305
2980,1305
4103,1305
4317,1305
7283,1305
5130,1305
3682,1305
3682,1305
3682,1305
3682,1305
271,1305
2270,1305
2270,1305
1827,1305
3426,1305
1314,1305
5615,1305
5615,1305
5615,1305
5615,1305
5615,1305
5615,1305
7346,1305
7006,1305
7006,1305
7006,1305
7006,1305
7006,1305
7006,1305
3397,1305
3397,1305
3397,1305
3397,1305
3397,1305
3397,1305
3397,1305
7509,1305
6667,1305
6667,1305
6667,1305
1447,1305
1447,1305
1447,1305
1447,1305
1300,1305
1300,1305
1300,1305
1257,1305
1257,1305
1257,1305
1257,1305
5342,1305
5342,1305
4723,1305
4723,1305
4723,1305
7461,1305
484,1305
5877,1305
5877,1305
7351,1305
7351,1305
5738,1305
6625,1305
6625,1305
3345,1305
3144,1305
2731,1305
2731,1305
2113,1305
1652,1305
1652,1305
4959,1305
2287,1305
3711,1305
4173,1305
3120,1305
6793,1305
6456,1305
3716,1305
3716,1305
6117,1305
6117,1305
4210,1305
6473,1305
5014,1305
4024,1305
3694,1305
3677,1305
3220,1305
685,1305
3654,1305
5890,1305
5237,1305
3248,1305
3617,1305
5516,1305
3605,1305
1683,1305
3968,1305
4356,1305
424,1305
5007,1305
6205,1305
6384,1305
6302,1305
4467,1305
5213,1305
5641,1305
1183,1305
1265,1305
5881,1305
224,1305
7237,1305
4216,1306
4216,1306
4357,1306
4357,1306
4357,1306
1282,1306
6708,1306
6708,1306
6708,1306
6708,1306
2514,1306
2514,1306
2514,1306
2514,1306
2664,1306
2664,1306
2664,1306
1671,1306
5084,1306
5890,1306
1041,1306
1292,1306
6936,1306
2271,1306
7449,1306
179,1306
362,1306
4012,1306
3076,1306
6785,1306
6785,1306
6646,1306
6646,1306
6646,1306
5870,1306
5870,1306
3149,1306
3149,1306
3149,1306
2325,1306
2325,1306
2325,1306
2325,1306
2325,1306
3376,1306
3376,1306
3376,1306
3376,1306
3376,1306
3804,1306
3682,1306
3682,1306
7024,1306
7024,1306
4044,1306
4044,1306
4044,1306
4044,1306
3169,1306
3169,1306
1848,1306
1848,1306
1848,1306
1848,1306
4113,1306
4113,1306
4113,1306
6089,1306
6089,1306
6907,1306
5738,1306
2908,1306
6835,1306
7151,1306
2607,1306
1469,1306
4215,1306
777,1306
6117,1306
5685,1306
5476,1306
3447,1306
2279,1306
6949,1306
4926,1306
6521,1306
7227,1306
5637,1306
5163,1306
3899,1306
3939,1306
2882,1306
819,1306
3106,1306
1829,1306
3991,1306
1802,1306
1739,1306
202,1306
6501,1306
6725,1306
2448,1306
5405,1306
7362,1306
1418,1306
2161,1306
2323,1306
3761,1306
4538,1306
5136,1307
5136,1307
1486,1307
1486,1307
1486,1307
913,1307
4086,1307
1820,1307
1820,1307
1820,1307
1820,1307
658,1307
814,1307
814,1307
7103,1307
5342,1307
2669,1307
3679,1307
7082,1307
1872,1307
4065,1307
90,1307
3142,1307
4060,1307
4060,1307
4060,1307
2558,1307
2558,1307
2558,1307
2558,1307
6093,1307
3088,1307
7370,1307
7370,1307
7370,1307
7370,1307
5146,1307
4054,1307
4054,1307
2404,1307
2232,1307
2232,1307
1833,1307
5839,1307
2732,1307
5939,1307
7414,1307
6185,1307
4016,1307
5474,1307
2170,1307
2910,1307
6376,1307
6376,1307
6376,1307
1347,1307
1347,1307
1200,1307
556,1307
556,1307
6206,1307
6222,1307
5628,1307
5877,1307
2445,1307
7203,1307
7203,1307
4895,1307
5101,1307
6732,1307
17,1307
6593,1307
6593,1307
896,1307
7250,1307
7250,1307
1976,1307
1976,1307
2787,1307
6835,1307
3718,1307
3718,1307
3718,1307
2824,1307
2824,1307
2525,1307
1944,1307
703,1307
2912,1307
4662,1307
6819,1307
4141,1307
3188,1307
2862,1307
6479,1307
6914,1307
6123,1307
3153,1307
6760,1307
36,1307
883,1307
883,1307
312,1307
893,1307
1264,1307
2927,1307
2927,1307
7030,1307
2376,1307
2890,1307
2157,1307
4436,1307
3974,1307
1369,1307
1369,1307
5544,1307
5781,1307
5488,1307
7425,1307
4718,1307
3895,1307
2611,1307
3626,1307
4622,1307
2974,1307
4691,1307
4691,1307
5355,1307
1732,1307
5038,1307
7337,1307
4980,1307
3468,1307
2816,1307
1562,1307
1008,1307
83,1307
83,1307
5635,1307
7026,1307
6666,1307
5968,1307
5051,1307
4778,1307
4778,1307
2693,1307
5854,1307
6175,1307
2809,1307
3311,1307
3311,1307
415,1307
4889,1307
2416,1307
1749,1307
1749,1307
4822,1307
3860,1307
711,1307
7262,1307
2369,1307
4961,1307
6414,1307
1841,1307
5067,1307
7522,1307
3031,1307
591,1307
1007,1307
2260,1307
5293,1307
4593,1307
3675,1307
2812,1307
876,1307
5124,1307
229,1307
4125,1307
1615,1307
1965,1307
3507,1307
4290,1307
1738,1307
2754,1307
7144,1307
5128,1307
4039,1307
7261,1307
6294,1307
1564,1307
5316,1307
5871,1307
5701,1307
5701,1307
7308,1307
7084,1307
6912,1307
6409,1307
6269,1307
5672,1307
5090,1307
5021,1307
4946,1307
4943,1307
4419,1307
3819,1307
3693,1307
3659,1307
3541,1307
2757,1307
2644,1307
2579,1307
207,1307
1591,1307
3102,1307
871,1307
871,1307
6774,1307
2188,1307
4556,1307
1429,1307
2711,1307
4524,1307
4524,1307
6613,1307
599,1307
1133,1307
1176,1307
1301,1307
1689,1307
2014,1307
2278,1307
2453,1307
2951,1307
2960,1307
3464,1307
3597,1307
4144,1307
4663,1307
4815,1307
5064,1307
5337,1307
5617,1307
5652,1307
5957,1307
6592,1307
6632,1307
6769,1307
6087,1307
6883,1307
5005,1308
5005,1308
5005,1308
2295,1308
3686,1308
224,1308
224,1308
224,1308
224,1308
224,1308
224,1308
4198,1308
542,1308
4523,1308
100,1308
100,1308
100,1308
1259,1308
1259,1308
434,1308
434,1308
2497,1308
1292,1308
1292,1308
5255,1308
2950,1308
5417,1308
3332,1308
3860,1308
493,1308
4749,1308
3550,1308
1052,1308
1052,1308
1052,1308
1052,1308
1052,1308
1052,1308
1052,1308
1052,1308
1052,1308
1052,1308
5446,1308
1408,1308
1974,1308
5346,1308
5346,1308
5346,1308
1708,1308
3397,1308
3397,1308
3397,1308
3397,1308
3397,1308
3397,1308
3397,1308
3397,1308
3397,1308
3156,1308
6575,1308
6575,1308
1314,1308
7500,1308
1245,1308
1356,1308
1356,1308
1356,1308
1356,1308
1356,1308
1356,1308
2445,1308
2445,1308
5445,1308
4200,1308
4200,1308
4081,1308
4081,1308
6123,1308
6123,1308
1574,1308
3292,1308
3292,1308
3292,1308
7019,1308
2438,1308
1530,1308
2316,1308
6678,1308
2908,1308
3609,1308
3675,1308
3675,1308
7378,1308
5739,1308
5566,1308
3496,1308
3170,1308
315,1308
820,1308
5203,1308
1214,1308
3233,1308
2166,1308
2166,1308
7417,1308
7048,1308
6062,1308
5672,1308
3165,1308
6473,1308
1297,1308
4392,1308
960,1308
1271,1308
5209,1308
5209,1308
4654,1308
4654,1308
4654,1308
4654,1308
2095,1308
7461,1308
5642,1308
6235,1308
385,1308
5810,1308
5810,1308
6556,1308
6556,1308
6014,1308
4691,1308
4691,1308
5010,1308
4445,1308
6557,1308
6555,1308
5378,1308
4036,1308
3991,1308
7197,1308
2065,1308
1224,1308
6202,1308
7044,1308
4519,1308
2074,1308
2368,1308
2462,1308
1128,1308
3781,1309
6673,1309
3325,1309
3325,1309
7416,1309
3800,1309
6645,1309
6645,1309
6645,1309
5727,1309
5727,1309
903,1309
903,1309
903,1309
903,1309
3676,1309
7208,1309
2489,1309
5699,1309
5699,1309
6760,1309
6760,1309
6760,1309
6760,1309
6760,1309
5154,1309
5154,1309
7253,1309
7253,1309
7253,1309
3770,1309
3770,1309
3717,1309
3717,1309
3717,1309
3717,1309
3717,1309
3717,1309
96,1309
5378,1309
6816,1309
6929,1309
528,1309
6533,1309
6480,1309
6480,1309
6480,1309
6480,1309
1808,1309
5445,1309
2569,1309
2569,1309
2569,1309
5614,1309
1450,1309
984,1309
4829,1309
3144,1309
5119,1309
3290,1309
3290,1309
6408,1309
6408,1309
3332,1309
1318,1309
1318,1309
336,1309
7018,1309
3469,1309
2817,1309
2799,1309
7283,1309
6895,1309
1926,1309
960,1309
1408,1309
6210,1309
6210,1309
6210,1309
3752,1309
6942,1309
6693,1309
6407,1309
6164,1309
6164,1309
6164,1309
6164,1309
6164,1309
6164,1309
5965,1309
5910,1309
5428,1309
5428,1309
5428,1309
5428,1309
5428,1309
5202,1309
5121,1309
4034,1309
3694,1309
3694,1309
3694,1309
3694,1309
3606,1309
2858,1309
2858,1309
2858,1309
1658,1309
1090,1309
691,1309
691,1309
691,1309
691,1309
444,1309
444,1309
444,1309
346,1309
4427,1309
1498,1309
1498,1309
1498,1309
4457,1309
2892,1309
7509,1309
6339,1309
2102,1309
2102,1309
2102,1309
3543,1309
3543,1309
2075,1309
2075,1309
2075,1309
771,1309
771,1309
771,1309
6351,1309
6351,1309
6351,1309
6351,1309
5225,1309
5225,1309
2923,1309
2923,1309
2923,1309
6742,1309
6162,1309
6162,1309
5762,1309
4744,1309
4744,1309
1999,1309
1229,1309
1229,1309
5877,1309
5877,1309
1115,1309
6921,1309
6609,1309
6609,1309
6609,1309
5692,1309
5615,1309
5501,1309
4042,1309
2179,1309
2179,1309
1462,1309
813,1309
635,1309
4536,1309
2234,1309
794,1309
721,1309
721,1309
446,1309
446,1309
4141,1309
2042,1309
6473,1309
6463,1309
5755,1309
4103,1309
3196,1309
2855,1309
1905,1309
